3.900952380	194
3.912562358	204
3.924172335	212
3.935782312	216
3.947392290	230
3.959002267	222
3.970612244	223
3.982222222	235
3.993832199	279
4.005442176	329
4.017052154	441
4.028662131	431
4.040272108	152
4.051882086	194
4.063492063	206
4.075102040	216
4.086712018	217
4.098321995	174
4.109931972	202
4.121541950	219
4.133151927	200
4.144761904	227
4.156371882	235
4.167981859	255
4.179591836	218
4.191201814	219
4.202811791	297
4.214421768	319
4.226031746	443
4.237641723	199
4.249251700	235
4.260861678	199
4.272471655	218
4.284081632	186
4.295691609	203
4.307301587	216
4.318911564	189
4.330521541	209
4.342131519	189
4.353741496	231
4.365351473	207
4.376961451	253
4.388571428	234
4.400181405	290
4.411791383	302
4.423401360	269
4.435011337	464
4.446621315	394
4.458231292	232
4.469841269	243
4.481451247	240
4.493061224	237
4.504671201	203
4.516281179	180
4.527891156	165
4.539501133	207
4.551111111	191
4.562721088	196
4.574331065	194
4.585941043	218
4.597551020	217
4.609160997	224
4.620770975	218
4.632380952	443
4.643990929	203
4.655600907	389
4.667210884	313
4.678820861	246
4.690430839	250
4.702040816	218
4.713650793	209
4.725260770	214
4.736870748	226
4.748480725	216
4.760090702	209
4.771700680	197
4.783310657	213
4.794920634	220
4.806530612	215
4.818140589	247
4.829750566	234
4.841360544	441
4.852970521	97
4.864580498	344
4.876190476	382
4.887800453	276
4.899410430	184
4.911020408	237
4.922630385	173
4.934240362	215
4.945850340	177
4.957460317	167
4.969070294	204
4.980680272	205
4.992290249	230
5.003900226	270
5.015510204	240
5.027120181	285
5.038730158	247
5.050340136	260
5.061950113	278
5.073560090	420
5.085170068	444
5.096780045	131
5.108390022	223
5.120000000	215
5.131609977	205
5.143219954	229
5.154829931	222
5.166439909	266
5.178049886	240
5.189659863	248
5.201269841	215
5.212879818	182
5.224489795	240
5.236099773	245
5.247709750	306
5.259319727	178
5.270929705	420
5.282539682	421
5.294149659	292
5.305759637	302
5.317369614	281
5.328979591	228
5.340589569	206
5.352199546	221
5.363809523	171
5.375419501	179
5.387029478	152
5.398639455	195
5.410249433	205
5.421859410	211
5.433469387	216
5.445079365	205
5.456689342	256
5.468299319	176
5.479909297	299
5.491519274	447
5.503129251	403
5.514739229	297
5.526349206	251
5.537959183	239
5.549569160	222
5.561179138	222
5.572789115	238
5.584399092	212
5.596009070	204
5.607619047	190
5.619229024	230
5.630839002	204
5.642448979	233
5.654058956	218
5.665668934	234
5.677278911	238
5.688888888	268
5.700498866	384
5.712108843	496
5.723718820	191
5.735328798	181
5.746938775	227
5.758548752	208
5.770158730	197
5.781768707	180
5.793378684	168
5.804988662	193
5.816598639	223
5.828208616	208
5.839818594	231
5.851428571	215
5.863038548	262
5.874648526	213
5.886258503	289
5.897868480	332
5.909478458	296
5.921088435	388
5.932698412	313
5.944308390	262
5.955918367	223
5.967528344	216
5.979138321	193
5.990748299	186
6.002358276	185
6.013968253	194
6.025578231	201
6.037188208	203
6.048798185	211
6.060408163	234
6.072018140	265
6.083628117	221
6.095238095	262
6.106848072	241
6.118458049	323
6.130068027	477
6.141678004	447
6.153287981	183
6.164897959	262
6.176507936	232
6.188117913	200
6.199727891	202
6.211337868	177
6.222947845	187
6.234557823	172
6.246167800	200
6.257777777	231
6.269387755	189
6.280997732	249
6.292607709	216
6.304217687	204
6.315827664	226
6.327437641	272
6.339047619	433
6.350657596	409
6.362267573	267
6.373877551	269
6.385487528	224
6.397097505	293
6.408707482	219
6.420317460	240
6.431927437	218
6.443537414	212
6.455147392	185
6.466757369	262
6.478367346	256
6.489977324	256
6.501587301	222
6.513197278	243
6.524807256	193
6.536417233	303
6.548027210	289
6.559637188	397
6.571247165	283
6.582857142	197
6.594467120	224
6.606077097	184
6.617687074	197
6.629297052	176
6.640907029	178
6.652517006	198
6.664126984	193
6.675736961	216
6.687346938	233
6.698956916	256
6.710566893	392
6.722176870	512
